Timestamp,Price
1671087739779,17722.087278587398
1671091256989,17698.19093532516
1671094890420,17656.4668983357
1671098479838,17690.48356761683
1671102105746,17680.24462938627
1671105688290,17730.21141729955
1671109261103,17681.97580269816
1671112918649,17492.319432348842
1671116635747,17431.25238780143
1671120025936,17415.141970234385
1671123636656,17400.155860140232
1671127308174,17415.114879178556
1671130876947,17386.41235893099
1671134521029,17449.16284885023
1671138105887,17424.72499229698
1671141681377,17401.580882697668
1671145374578,17337.361803435062
1671148907727,17339.041306526968
1671152467061,17395.849051184872
1671156078445,17404.376508771165
1671159720033,17405.082795085407
1671163361482,17429.179928466623
1671166828484,17398.884046749805
1671170444084,17406.56460283094
1671174058391,17424.231583277706
1671177708313,17478.099781794448
1671181322887,17322.423782731094
1671184906820,17038.03486291264
1671188438045,17006.093872801273
1671192063698,17030.093171173317
1671195719091,17026.541187147137
1671199211604,16950.108584317724
1671202914483,17041.266821488814
1671206516579,16990.957258352533
1671210117389,16857.932957564597
1671213682964,16795.027486993735
1671217318009,16801.289278372602
1671220844485,16867.953398993403
1671224466486,16900.973907630367
1671228120508,16835.617180502344
1671231719336,16741.045696324552
1671235315840,16650.249618566282
1671238828105,16728.983400886078
1671242573847,16691.56509052243
1671246270729,16674.39509220079
1671249794386,16683.936174366154
1671253511344,16711.414041698303
1671256828790,16683.292961092266
1671260536852,16713.881655025845
1671264203675,16751.94476314647
1671267636064,16726.965596935883
1671271437807,16688.03114553932
1671274886908,16758.925191744926
1671278433137,16726.6695227166
1671282082124,16696.283426948874
1671285617586,16669.073491391344
1671289469714,16666.158285394344
1671292997238,16722.0298566167
1671296447587,16704.665669617465
1671300060969,16687.554229624264
1671303616287,16711.235756194714
1671307382708,16693.459160096158
1671311066156,16703.869610834106
1671314680263,16712.04496994232
1671318042074,16743.301540704586
1671321871972,16783.53340219785
1671325493111,16750.346727894248
1671328866691,16719.082857138997
1671332469293,16730.503288426054
1671336080184,16744.639033495845
1671339694691,16770.568230858167
1671343288955,16749.762160167145
1671346882439,16739.78108544553
1671350422285,16749.250848794843
1671354102707,16758.194607923175
1671357727420,16715.961741046463
1671361292076,16712.43010170271
1671364820436,16716.814489555978
1671368457642,16726.747265314072
1671372163699,16717.25625011873
1671375654168,16700.173594898668
1671379218057,16687.996635176445
1671382927762,16699.176459648053
1671386479251,16723.528737207333
1671390145613,16727.598455018484
1671393671580,16747.635769365188
1671397250319,16768.395537160493
1671400893122,16751.702730900273
1671404573128,16800.559333751997
1671408110862,16742.816663834055
1671411744070,16785.691429958326
1671415349361,16794.452547453122
1671418967216,16731.349256217814
1671422442944,16677.792432462764
1671426071134,16727.81508838868
1671429783058,16707.968130065932
1671433301502,16755.394570976838
1671436911042,16722.104840442138
1671440529304,16767.824595657472
1671444089048,16768.0823180821
1671447669126,16771.18952736832
1671451238031,16745.775582508722
1671454880528,16757.717542672555
1671458509685,16731.980385505478
1671462077045,16701.919406369576
1671465606995,16706.279859835013
1671469219540,16629.175658440505
1671472909343,16585.04022577113
1671476482536,16553.864632645316
1671480071798,16558.729156923586
1671483684525,16610.547830193555
1671487261136,16598.53694599616
1671490885366,16408.929915324115
1671494470613,16454.222445893378
1671498043146,16476.727908709232
1671501649608,16586.822182748212
1671505228071,16762.98688051607
1671508868476,16701.844150903795
1671512469140,16801.35746076612
1671516060418,16802.933012555783
1671519623823,16845.784431136828
1671523299243,16809.84632379474
1671526838239,16830.995768573357
1671530443405,16811.903330156158
1671534084178,16782.193314500946
1671537607280,16822.453320592955
1671541251672,16833.082475161387
1671544851329,16806.61005693587
1671548507723,16907.930115417104
1671552066734,16940.613225349385
1671555721945,16850.630350990254
1671559268614,16817.88741317133
1671562831057,16848.491172627306
1671566481683,16900.002254436284
1671570111503,16835.789216197187
1671573643885,16881.915322645258
1671577214123,16884.341762425352
1671580863186,16916.07097405973
1671584419769,16837.570834949827
1671588115965,16871.285431254757
1671591629876,16862.973290350612
1671595322125,16847.07876635647
1671598911258,16802.021209548384
1671602477225,16837.569996354712
1671606100130,16846.875005856884
1671609716747,16832.7001272578
1671613201838,16835.382940121242
1671616871163,16875.040552507027
1671620408009,16875.778537781127
1671624022410,16875.380533779946
1671627633585,16861.032779411573
1671631314067,16842.248783026116
1671634868271,16813.603009303803
1671638510126,16874.281197668133
1671642084736,16818.562105909084
1671645715186,16813.899488528754
1671649210798,16809.089229087327
1671652910355,16761.23557070878
1671656462024,16789.96178511021
1671660106860,16790.236409847126
1671663713303,16777.551794262235
1671667261582,16822.639889639624
1671670837608,16882.232875188733
1671674454586,16835.70572527119
1671678012589,16855.990440267098
1671681623021,16866.926143845125
1671685329134,16854.818234389553
1671685389445,16854.818234389553
1671688908966,16831.787085775686
1671692520005,16820.286809829617
1671696031317,16811.277312174938
1671699711997,16840.43298365396
1671703296314,16858.552061024122
1671706846994,16828.171401125797
1671710441103,16849.917168486674
1671714115993,16822.99838892954
1671717674500,16761.565646447092
1671721243054,16688.240957018716
1671724802090,16661.688999329024
1671728426872,16647.997243953723
1671732015722,16611.77055390211
1671735710932,16620.811703178
1671739311897,16656.8058694788
1671742824800,16764.61277070444
1671746466540,16793.457692361906
1671750099155,16800.94753254382
1671753668229,16830.385066529358
1671757268526,16805.669851902487
1671760811505,16801.840534391034
1671764448201,16833.63907737585
1671768059361,16837.403463396167
1671771609312,16833.613489346495
1671775289982,16825.495051828395
1671778915452,16848.459705360012
1671782435510,16854.60908380771
1671786108622,16845.20438680243
1671789649266,16844.71575084304
1671793281122,16866.737068741306
1671796911103,16846.444980105683
1671800464782,16878.58201355801
1671804032825,16891.297302185394
1671807723169,16800.389952291305
1671811294370,16843.324244213825
1671814881749,16833.5186389911
1671818476949,16854.460790677775
1671822082820,16845.20394128685
1671825684227,16857.05646176291
1671829225308,16829.569665685623
1671832882885,16825.560754591264
1671836452315,16802.19013067553
1671840055897,16791.45543916491
1671843601067,16828.5039057286
1671847235412,16818.886333963925
1671850908752,16828.80915767001
1671854492281,16849.1353436805
1671858107673,16844.63646922823
1671861614876,16826.94422938057
1671865308427,16830.32100715682
1671868880378,16859.602706687205
1671872427084,16838.84722581856
1671876070308,16843.698114347266
1671879705628,16833.179777617614
1671883320221,16826.127986844378
1671886841429,16835.60904589224
1671890403652,16826.52735073518
1671894003774,16840.053047104313
1671897642888,16844.75966886341
1671901289954,16846.46639955969
1671904904119,16846.743046196585
1671908487819,16849.228682191264
1671912082408,16853.84096165539
1671915617341,16848.57056951711
1671919248222,16838.55847898353
1671922845055,16847.802247651052
1671926406952,16848.649159225337
1671930105411,16849.932721831166
1671933659969,16848.512350420737
1671937267311,16836.58057734161
1671940900097,16842.511784308153
1671944512405,16837.250031512558
1671948089796,16835.01977126436
1671951658960,16837.930437518276
1671955200553,16831.66911474702
1671958801135,16841.3948238686
1671962500002,16839.084643107144
1671966068189,16834.494972743123
1671969625433,16833.460321328374
1671973226717,16832.79193114006
1671976864726,16814.494641690155
1671980509077,16781.822451943077
1671984031113,16821.199913544602
1671987680236,16820.32217610258
1671991240419,16807.414662482362
1671994911250,16794.108452870256
1671998512051,16769.85904421313
1672002110939,16772.940684988003
1672005625248,16820.196694166687
1672009311744,16813.158456662797
1672012841914,16842.72026144195
1672016506486,16843.359409890574
1672020041689,16852.772718398166
1672023659844,16883.023913256362
1672027284022,16895.732317171107
1672030862669,16882.371697632705
1672034480606,16862.501900560783
1672038111850,16853.824750006406
1672041654416,16845.9569876033
1672045227499,16843.843448135598
1672048916306,16848.912074255015
1672052466904,16859.749930767142
1672056072318,16865.679924348886
1672059600720,16862.520948313442
1672063223636,16840.16651774838
1672066882254,16836.402019038687
1672070414455,16818.749629565693
1672074026355,16841.011497434578
1672077687367,16841.16468121544
1672081285285,16823.19653988069
1672084914724,16846.539413040075
1672088451149,16844.521298565145
1672092105680,16839.48881574047
1672095707553,16843.692990272582
1672099308191,16895.753539841488
1672102868807,16869.94367902591
1672106436652,16869.681983132617
1672110025423,16889.298174537
1672113676425,16869.264589868446
1672117308026,16890.08282608721
1672120880596,16875.43904573174
1672124490175,16876.94990058372
1672128063768,16869.15484593176
1672131709243,16861.249964108203
1672135267379,16886.480841768516
1672138903770,16865.316599966118
1672142409979,16835.8325998708
1672146052583,16808.706816185026
1672149645559,16825.2039722797
1672153287438,16777.896913134075
1672156909469,16795.71982274382
1672160506962,16778.505439723354
1672164080491,16681.266786967186
1672167718436,16647.597013359973
1672171308806,16667.67316244863
1672174913786,16669.10243238118
1672178511193,16721.330916792303
1672182063048,16701.282354783896
1672185703586,16699.692138154038
1672189289763,16690.52758195308
1672192874332,16700.107703042813
1672196414762,16692.076170721404
1672200112167,16654.181420484685
1672203764147,16669.75566525425
1672207318709,16590.473276965648
1672210826448,16608.63005825923
1672214578302,16642.833107487048
1672214622795,16653.526974075772
1672218126558,16644.589114901402
1672221770645,16654.92582080427
1672225213371,16655.289077052614
1672228847401,16677.08067789629
1672232431240,16663.145600195083
1672236108163,16659.626975291383
1672239662047,16717.054805631637
1672243376973,16571.63891688104
1672246917395,16608.3748311874
1672250487021,16639.187928977968
1672254113342,16637.92568127425
1672257727259,16605.187794024303
1672261234798,16602.220766147944
1672264811528,16514.47114607418
1672268512131,16515.81732604738
1672272095334,16541.377134976698
1672275659995,16578.509997319503
1672279270585,16552.656968418974
1672282908570,16527.808755914626
1672286473589,16555.239970645627
1672290076123,16565.73232199781
1672293621343,16579.690427912177
1672297305377,16562.383051589935
1672300907732,16553.48844230921
1672304509821,16527.920959566556
1672308002841,16600.89121063363
1672311667751,16603.843447561434
1672315205483,16600.176480901904
1672318838291,16612.511722683936
1672322512707,16633.956164698833
1672326117427,16636.41018969776
1672329642742,16620.783010612828
1672333324993,16659.638927607673
1672336873295,16622.6867972844
1672340518107,16622.682712515903
1672344104275,16621.819610796596
1672347620913,16617.371149015133
1672351212143,16598.92969745138
1672354924445,16624.522841212893
1672358426780,16646.17046569817
1672362116692,16632.15318565715
1672365665247,16618.197702634792
1672369315098,16590.05821290196
1672372919470,16604.25826712125
1672376408939,16611.508451563575
1672380098210,16556.37512954192
1672383709787,16551.042395918797
1672387222231,16477.636843416814
1672390825021,16507.370678168394
1672394474585,16519.761996291898
1672398124384,16507.645989295783
1672401656433,16509.96557539733
1672405204159,16508.351198384305
1672408849826,16464.043978658698
1672412476825,16464.74506036054
1672416122687,16556.43165628206
1672419685490,16540.28929526149
1672423279293,16526.927173167
1672426913974,16572.473386621306
1672430505741,16522.768316767153
1672434071057,16564.34516969592
1672437713252,16588.158246622832
1672441208604,16589.02338039684
1672444972169,16609.13431538681
1672448526034,16586.47596608323
1672452108462,16569.09610919195
1672455706432,16577.45716960254
1672459248389,16555.193873101696
1672462929509,16551.31000571462
1672466519925,16544.73713791309
1672470122876,16546.7345384431
1672473719226,16565.631689833943
1672477200918,16557.105440859435
1672480930356,16545.049525087477
1672484426060,16567.29622449143
1672488089518,16579.76890855689
1672491636756,16590.381641828037
1672495380145,16611.607871078406
1672498902539,16602.348708093585
1672502477740,16598.821535416228
1672506117678,16609.04624489281
1672509692647,16583.059697606008
1672513318991,16580.246393829664
1672516925641,16581.7838283338
1672520467450,16574.68823928953
1672524120199,16551.80537614912
1672527704225,16521.815520470438
1672531295950,16542.456148037014
1672534905941,16543.034201213337
1672538480919,16558.02684830619
1672542115335,16546.030320462633
1672545719438,16539.208141738363
1672549210910,16524.263454746153
1672552945712,16530.65757502096
1672556576482,16544.695967743428
1672560093744,16539.63199727606
1672563711329,16518.854339368434
1672567283800,16535.32015174961
1672570916661,16552.887754599018
1672574522081,16563.797242980156
1672578071309,16569.56896514037
1672581686624,16551.156475909316
1672585314663,16542.454002461684
1672588895869,16556.997910266502
1672592522899,16569.203188186417
1672596087911,16587.610924804063
1672599699661,16591.826140426027
1672603200572,16614.18402080543
1672606873884,16607.992197721123
1672610510831,16604.227756384946
1672614111024,16605.620779063007
1672617717278,16619.067534998238
1672621311511,16592.18308552005
1672624852527,16573.79963708846
1672628477447,16587.601804162463
1672632078913,16631.603342664966
1672635697535,16633.211748463018
1672639318602,16659.87732360911
1672642907872,16639.835101116987
1672646508466,16721.39329788587
1672650055355,16730.802362245846
1672653748433,16714.782112258043
1672657209769,16731.399641287568
1672660821621,16727.843549256628
1672664454111,16722.209474190957
1672668117098,16694.04952308581
1672671676648,16681.276065028836
1672675252191,16732.002142639958
1672678878963,16726.89366542627
1672682523366,16716.397662217827
1672686009585,16718.037278205527
1672689616052,16735.090551715766
1672693316087,16727.59187968942
1672696833876,16743.52305034838
1672700578035,16715.600423894928
1672704117404,16674.342536301097
1672707759518,16701.238521295498
1672711265489,16668.189269852468
1672714812218,16677.10653261582
1672718460272,16690.48774163754
1672722128955,16688.349667342274
1672725698258,16720.702145446638
1672729322517,16733.064626510568
1672732917153,16714.8574232079
1672736509189,16708.697935638953
1672740087325,16750.982601171854
1672743757393,16722.12891085854
1672747345140,16724.594508186834
1672750931408,16705.952261442268
1672754409352,16729.819870642987
1672758024168,16720.91111642397
1672761662067,16675.303112763344
1672765322443,16644.931975531803
1672768812637,16625.15316314591
1672772440609,16644.549377896135
1672776122144,16637.275962026877
1672779646074,16664.743079900876
1672783308608,16667.878267521923
1672786914319,16677.78938943784
1672790505273,16676.360309578547
1672794117353,16659.853022187872
1672797718525,16711.20715592948
1672801322631,16743.058685564134
1672804815155,16823.860040950694
1672804884712,16823.860040950694
1672808515350,16859.64110312
1672812273116,16847.414958668527
1672815721778,16870.3299147353
1672819265214,16868.97971869581
1672822985722,16873.663531434013
1672826462328,16839.31631698298
1672830020539,16840.379694210023
1672833715069,16836.715819170204
1672837216038,16812.569889413244
1672840858487,16828.855757828445
1672844442149,16844.44495295743
1672848014160,16849.2538753479
1672851714608,16861.65882922434
1672855330756,16925.521898016355
