Id,Timestamp,Open,High,Low,Close,Price
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671638400,1212.8366392328696,1212.975529472622,1212.8366392328696,1212.9708563577442,1212.9708563577442
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671642000,1212.9708563577442,1212.9708563577442,1210.7625643119388,1210.7625643119388,1210.7625643119388
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671645600,1210.7625643119388,1210.7642953176496,1210.762321340232,1210.7639144907744,1210.7639144907744
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671649200,1210.7639144907744,1210.764041404836,1210.2798061434305,1210.2798061434305,1210.2798061434305
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671652800,1210.2798061434305,1210.280012658057,1210.274920516312,1210.274920516312,1210.274920516312
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671656400,1210.274920516312,1210.3240303442128,1210.274287340698,1210.3154006140162,1210.3154006140162
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671660000,1210.3154006140162,1210.3154006140162,1210.3076880442643,1210.3076880442643,1210.3076880442643
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671663600,1210.3076880442643,1211.2258719482422,1210.3076880442643,1211.2256597559644,1211.2256597559644
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671667200,1211.2256597559644,1213.991999848859,1211.2225245863651,1213.991999848859,1213.991999848859
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671670800,1213.991999848859,1214.4017696264677,1213.991999848859,1214.4017696264677,1214.4017696264677
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671674400,1214.4017696264677,1214.4017696264677,1214.4012716024308,1214.4013382932367,1214.4013382932367
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671678000,1214.4013382932367,1214.485333445984,1214.4013382932367,1214.473616332528,1214.473616332528
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671681600,1214.473616332528,1214.4784903907057,1214.473616332528,1214.4784903907057,1214.4784903907057
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671685200,1214.4784903907057,1214.4784903907057,1213.205720412025,1213.205720412025,1213.205720412025
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671688800,1213.205720412025,1213.205720412025,1213.1994886264831,1213.1994886264831,1213.1994886264831
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671692400,1213.1994886264831,1213.2348170860485,1213.1994886264831,1213.2348170860485,1213.2348170860485
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671696000,1213.2348170860485,1214.829545,1213.213333318147,1214.8294814440887,1214.8294814440887
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671699600,1214.8294814440887,1217.7741402835045,1214.8294814440887,1217.7739204095724,1217.7739204095724
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671703200,1217.7739204095724,1217.7739204095724,1217.7399303460927,1217.7399303460927,1217.7399303460927
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671706800,1217.7399303460927,1217.7399303460927,1217.7390466370239,1217.7390466370239,1217.7390466370239
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671710400,1217.7390466370239,1217.7390466370239,1217.7364985952647,1217.7371770885698,1217.7371770885698
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671714000,1217.7371770885698,1217.7373634639557,1211.7235202290487,1211.7238926109262,1211.7238926109262
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671717600,1211.7238926109262,1211.7238926109262,1195.0885846931992,1195.0885846931992,1195.0885846931992
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671721200,1195.0885846931992,1195.0885846931992,1188.5082681260296,1188.5082681260296,1188.5082681260296
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671724800,1188.5082681260296,1188.5092089433408,1188.5082681260296,1188.5092089433408,1188.5092089433408
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671728400,1188.5092089433408,1188.5092089433408,1187.5895244280316,1187.5897174820884,1187.5897174820884
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671732000,1187.5897174820884,1187.590151065603,1187.5885383056643,1187.590151065603,1187.590151065603
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671735600,1187.590151065603,1191.6807097001283,1187.590151065603,1191.6807097001283,1191.6807097001283
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671739200,1191.6807097001283,1232.0808428775,1191.6807097001283,1216.8119579701,1216.8119579701
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671742800,1216.8119579701,1216.8122069059436,1216.8119579701,1216.8122069059436,1216.8122069059436
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671746400,1216.8122069059436,1216.8122069059436,1216.805537014824,1216.805537014824,1216.805537014824
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671750000,1216.805537014824,1216.805537014824,1216.8053110742635,1216.8053110742635,1216.8053110742635
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671753600,1216.8053110742635,1216.8053110742635,1216.804308080656,1216.8044890775866,1216.8044890775866
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671757200,1216.8044890775866,1216.8044890775866,1216.8041510752453,1216.8041510752453,1216.8041510752453
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671760800,1216.8041510752453,1222.2443882997504,1216.8041510752453,1222.2443882997504,1222.2443882997504
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671764400,1222.2443882997504,1224.3193399091435,1222.2443882997504,1224.3193399091435,1224.3193399091435
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671768000,1224.3193399091435,1224.3193399091435,1223.5220835819157,1223.5220835819157,1223.5220835819157
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671771600,1223.5220835819157,1223.5220835819157,1223.519110499472,1223.519110499472,1223.519110499472
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671775200,1223.519110499472,1223.519110499472,1223.233947798724,1223.233947798724,1223.233947798724
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671778800,1223.233947798724,1223.233947798724,1223.2287822008816,1223.2287822008816,1223.2287822008816
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671782400,1223.2287822008816,1223.2287822008816,1219.9590874387611,1219.9658090172427,1219.9658090172427
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671786000,1219.9658090172427,1219.9870497697727,1219.9658038584037,1219.9870497697727,1219.9870497697727
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671789600,1219.9870497697727,1222.2165134626987,1219.9573907886684,1222.2165134626987,1222.2165134626987
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671793200,1222.2165134626987,1222.2167078075497,1222.2016959140465,1222.2016959140465,1222.2016959140465
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671796800,1222.2016959140465,1222.202256158874,1222.1975532479591,1222.1999797841968,1222.1999797841968
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671800400,1222.1999797841968,1225.2225217208252,1220.081423219659,1223.0953390240495,1223.0953390240495
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671804000,1223.0953390240495,1223.0953390240495,1216.5143673118068,1216.5250428616635,1216.5250428616635
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671807600,1216.5250428616635,1222.0090568355245,1216.5250428616635,1222.0090568355245,1222.0090568355245
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671811200,1222.0090568355245,1222.0090568355245,1219.8919323611244,1219.8950041305777,1219.8950041305777
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671814800,1219.8950041305777,1219.8950041305777,1219.8950041305777,1219.8950041305777,1219.8950041305777
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671818400,1219.8950041305777,1219.8969791728568,1219.8950041305777,1219.8969791728568,1219.8969791728568
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671822000,1219.8969791728568,1219.8969791728568,1219.8951924301757,1219.8951924301757,1219.8951924301757
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671825600,1219.8951924301757,1219.8951924301757,1219.8840918135627,1219.8840918135627,1219.8840918135627
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671829200,1219.8840918135627,1219.8840918135627,1219.8042529618529,1219.8052748672721,1219.8052748672721
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671832800,1219.8052748672721,1219.8052748672721,1219.7334021910608,1219.7334021910608,1219.7334021910608
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671836400,1219.7334021910608,1219.7385920989975,1219.7334021910608,1219.7376763113953,1219.7376763113953
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671840000,1219.7376763113953,1219.8734072593456,1219.7376763113953,1219.8734072593456,1219.8734072593456
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671843600,1219.8734072593456,1219.8734072593456,1219.35676744779,1219.35676744779,1219.35676744779
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671847200,1219.35676744779,1219.35676744779,1218.6936582165056,1218.6938746847286,1218.6938746847286
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671850800,1218.6938746847286,1218.6938746847286,1218.6911239210197,1218.6911239210197,1218.6911239210197
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671854400,1218.6911239210197,1218.6920849653554,1218.6911239210197,1218.6920849653554,1218.6920849653554
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671858000,1218.6920849653554,1218.6946035364288,1216.8912041945632,1216.8912041945632,1216.8912041945632
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671861600,1216.8912041945632,1216.8912041945632,1216.8643904781945,1216.8659810299728,1216.8659810299728
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671865200,1216.8659810299728,1216.8673273596055,1216.8659810299728,1216.8673273596055,1216.8673273596055
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671868800,1216.8673273596055,1216.9727527727132,1216.8673273596055,1216.9700766410733,1216.9700766410733
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671872400,1216.9700766410733,1216.9714823462195,1216.9700766410733,1216.9714823462195,1216.9714823462195
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671876000,1216.9714823462195,1216.9714823462195,1216.9714823462195,1216.9714823462195,1216.9714823462195
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671879600,1216.9714823462195,1216.9722893847609,1216.9714823462195,1216.9722893847609,1216.9722893847609
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671883200,1216.9722893847609,1216.9733515779803,1216.9710816392487,1216.9723493796942,1216.9723493796942
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671886800,1216.9723493796942,1216.9724085802004,1216.9723493796942,1216.9724085802004,1216.9724085802004
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671890400,1216.9724085802004,1216.9727027468807,1216.9724085802004,1216.9727027468807,1216.9727027468807
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671894000,1216.9727027468807,1216.9727027468807,1216.9727027468807,1216.9727027468807,1216.9727027468807
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671897600,1216.9727027468807,1216.9727027468807,1216.965138750334,1216.9659087152684,1216.9659087152684
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671901200,1216.9659087152684,1216.9671215743151,1216.9659087152684,1216.9671215743151,1216.9671215743151
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671904800,1216.9671215743151,1218.5671980006598,1216.9671215743151,1218.5671980006598,1218.5671980006598
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671908400,1218.5671980006598,1222.653316374735,1218.5671980006598,1222.6503249347006,1222.6503249347006
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671912000,1222.6503249347006,1222.6503249347006,1222.6503249347006,1222.6503249347006,1222.6503249347006
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671915600,1222.6503249347006,1222.6503249347006,1222.249128715314,1222.249128715314,1222.249128715314
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671919200,1222.249128715314,1222.249128715314,1221.38496241793,1221.38496241793,1221.38496241793
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671922800,1221.38496241793,1221.385954100501,1221.3805451504877,1221.385954100501,1221.385954100501
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671926400,1221.385954100501,1221.385954100501,1221.379698614733,1221.379698614733,1221.379698614733
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671930000,1221.379698614733,1221.3802876564928,1221.3795124936892,1221.3802876564928,1221.3802876564928
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671933600,1221.3802876564928,1221.3802876564928,1221.3802876564928,1221.3802876564928,1221.3802876564928
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671937200,1221.3802876564928,1221.3802876564928,1221.3802876564928,1221.3802876564928,1221.3802876564928
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671940800,1221.3802876564928,1221.3802876564928,1221.37263091045,1221.37263091045,1221.37263091045
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671944400,1221.37263091045,1221.37263091045,1218.2621836036792,1218.2621836036792,1218.2621836036792
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671948000,1218.2621836036792,1218.2621836036792,1218.2621436198244,1218.2621436198244,1218.2621436198244
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671951600,1218.2621436198244,1218.2630165700425,1218.2621436198244,1218.2630165700425,1218.2630165700425
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671955200,1218.2630165700425,1218.2633860983967,1218.2630165700425,1218.2633860983967,1218.2633860983967
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671958800,1218.2633860983967,1218.5217304005782,1218.2633860983967,1218.5217304005782,1218.5217304005782
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671962400,1218.5217304005782,1218.5226051738368,1218.5217304005782,1218.5226051738368,1218.5226051738368
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671966000,1218.5226051738368,1218.5226051738368,1218.5226051738368,1218.5226051738368,1218.5226051738368
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671969600,1218.5226051738368,1218.5226051738368,1218.5203797529764,1218.5203797529764,1218.5203797529764
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671973200,1218.5203797529764,1218.5203797529764,1218.5203797529764,1218.5203797529764,1218.5203797529764
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671976800,1218.5203797529764,1218.5203797529764,1200.9562040872615,1212.4292800797032,1212.4292800797032
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671980400,1212.4292800797032,1213.4885800000002,1212.4292800797032,1213.213471723317,1213.213471723317
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671984000,1213.213471723317,1213.213471723317,1210.6840548095709,1210.6846600602637,1210.6846600602637
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671987600,1210.6846600602637,1210.6936577534216,1210.6846600602637,1210.6936577534216,1210.6936577534216
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671991200,1210.6936577534216,1210.6936577534216,1210.6927020247597,1210.6927020247597,1210.6927020247597
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671994800,1210.6927020247597,1210.6927020247597,1201.8169186806736,1205.6238481386492,1205.6238481386492
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1671998400,1205.6238481386492,1205.624417839078,1205.615998417378,1205.615998417378,1205.615998417378
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672002000,1205.615998417378,1218.7028899999998,1205.615998417378,1218.7028899999998,1218.7028899999998
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672005600,1218.7028899999998,1218.7049841516948,1218.7028899999998,1218.7049841516948,1218.7049841516948
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672009200,1218.7049841516948,1218.7079028967269,1218.702734723674,1218.702734723674,1218.702734723674
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672012800,1218.702734723674,1218.702734723674,1218.6979643709917,1218.6979643709917,1218.6979643709917
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672016400,1218.6979643709917,1218.698820935534,1218.6979643709917,1218.698820935534,1218.698820935534
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672020000,1218.698820935534,1219.8334428691057,1218.698820935534,1219.8334428691057,1219.8334428691057
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672023600,1219.8334428691057,1219.838981163742,1219.8334428691057,1219.838981163742,1219.838981163742
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672027200,1219.838981163742,1219.8397773148613,1219.838981163742,1219.8397773148613,1219.8397773148613
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672030800,1219.8397773148613,1219.840979477842,1219.8375178711813,1219.8375178711813,1219.8375178711813
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672034400,1219.8375178711813,1219.8375178711813,1219.8335271238047,1219.8335271238047,1219.8335271238047
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672038000,1219.8335271238047,1219.8452144359276,1219.8295541098812,1219.8298006214468,1219.8298006214468
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672041600,1219.8298006214468,1219.8298006214468,1219.8279601722334,1219.8279601722334,1219.8279601722334
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672045200,1219.8279601722334,1219.8279601722334,1219.8199368726816,1219.8199368726816,1219.8199368726816
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672048800,1219.8199368726816,1219.8199368726816,1219.8199368726816,1219.8199368726816,1219.8199368726816
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672052400,1219.8199368726816,1219.892782247175,1219.818457091656,1219.892782247175,1219.892782247175
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672056000,1219.892782247175,1219.8954363301982,1219.8904536294192,1219.8954363301982,1219.8954363301982
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672059600,1219.8954363301982,1219.8954363301982,1217.7799642699792,1217.7844129116481,1217.7844129116481
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672063200,1217.7844129116481,1217.7844129116481,1217.779977615868,1217.779977615868,1217.779977615868
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672066800,1217.779977615868,1217.7836138117195,1217.4501131108573,1217.4501131108573,1217.4501131108573
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672070400,1217.4501131108573,1217.4501131108573,1217.4284510116113,1217.4284510116113,1217.4284510116113
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672074000,1217.4284510116113,1217.4284510116113,1217.224393838648,1217.224393838648,1217.224393838648
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672077600,1217.224393838648,1217.224393838648,1216.3910444310827,1216.403839134114,1216.403839134114
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672081200,1216.403839134114,1216.4235113740465,1216.403839134114,1216.4235113740465,1216.4235113740465
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672084800,1216.4235113740465,1216.4538433170878,1216.4235113740465,1216.4538433170878,1216.4538433170878
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672088400,1216.4538433170878,1216.455324511374,1216.4538433170878,1216.455324511374,1216.455324511374
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672092000,1216.455324511374,1216.455324511374,1216.4480508196102,1216.4516711934552,1216.4516711934552
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672095600,1216.4516711934552,1226.3548803306885,1216.4516711934552,1226.3548803306885,1226.3548803306885
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672099200,1226.3548803306885,1229.861336153283,1225.6202822125674,1225.6202822125674,1225.6202822125674
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672102800,1225.6202822125674,1225.6202822125674,1224.917194486378,1224.917194486378,1224.917194486378
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672106400,1224.917194486378,1224.9283071006223,1224.9157683941748,1224.9283071006223,1224.9283071006223
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672110000,1224.9283071006223,1224.9283071006223,1224.9282357891852,1224.9282357891852,1224.9282357891852
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672113600,1224.9282357891852,1224.9282357891852,1224.871815408926,1224.871815408926,1224.871815408926
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672117200,1224.871815408926,1224.871815408926,1224.8711735878376,1224.8711735878376,1224.8711735878376
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672120800,1224.8711735878376,1224.8711735878376,1224.5149367101103,1224.5149794045817,1224.5149794045817
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672124400,1224.5149794045817,1224.5149794045817,1224.1946608494363,1224.1946608494363,1224.1946608494363
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672128000,1224.1946608494363,1224.1946608494363,1220.3510531594784,1220.3510531594784,1220.3510531594784
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672131600,1220.3510531594784,1220.3510531594784,1219.755224866709,1219.8011633169215,1219.8011633169215
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672135200,1219.8011633169215,1219.8018276785492,1219.7965009884465,1219.8013191574332,1219.8013191574332
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672138800,1219.8013191574332,1219.8013191574332,1219.8013184562744,1219.8013184562744,1219.8013184562744
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672142400,1219.8013184562744,1219.8185626470026,1211.993917982729,1214.494889292851,1214.494889292851
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672146000,1214.494889292851,1214.7729019193944,1214.494889292851,1214.7729019193944,1214.7729019193944
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672149600,1214.7729019193944,1214.7729019193944,1209.5218301368425,1209.5218301368425,1209.5218301368425
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672153200,1209.5218301368425,1213.6036920491963,1209.5218301368425,1213.542644138984,1213.542644138984
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672156800,1213.542644138984,1213.542644138984,1212.2004982546737,1212.2004982546737,1212.2004982546737
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672160400,1212.2004982546737,1212.2004982546737,1204.230349348044,1204.5872960474924,1204.5872960474924
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672164000,1204.5872960474924,1204.5958613903956,1204.5872960474924,1204.5958613903956,1204.5958613903956
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672167600,1204.5958613903956,1207.1329866806273,1204.5958613903956,1207.1329866806273,1207.1329866806273
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672171200,1207.1329866806273,1208.0919266532253,1207.1329866806273,1208.0919266532253,1208.0919266532253
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672174800,1208.0919266532253,1208.0919266532253,1208.0919266532253,1208.0919266532253,1208.0919266532253
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672178400,1208.0919266532253,1209.9090973188388,1208.0919266532253,1209.9090973188388,1209.9090973188388
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672182000,1209.9090973188388,1210.2376841359633,1209.9090973188388,1210.2376841359633,1210.2376841359633
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672185600,1210.2376841359633,1215.852446893863,1209.4812474924775,1209.4812474924775,1209.4812474924775
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672189200,1209.4812474924775,1211.0805990956942,1207.640937425999,1211.0805990956942,1211.0805990956942
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672192800,1211.0805990956942,1211.088987390012,1209.3092158277589,1209.3092158277589,1209.3092158277589
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672196400,1209.3092158277589,1209.3092158277589,1193.3594091796908,1194.7599160648044,1194.7599160648044
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672200000,1194.7599160648044,1195.3975712630668,1194.7599160648044,1195.3975712630668,1195.3975712630668
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1672203600,1195.3975712630668,1195.398969785289,1191.6728574412475,1191.6728574412475,1191.6728574412475
